sample_id,src_info,archive,scene_path,target_type,target_id,radius,match_count_for_sample,target_found,target_class_name,target_first_ts,target_last_ts,target_length,target_duration,n_interacting_tracks,n_vru_interactions,n_vehicle_interactions,strongest_other_type,strongest_other_id,strongest_min_dist,strongest_close_frames,status
1479,20231023_105950/007,imptc_set_04.tar.gz,0187_20231023_105950,vrus,007,5.0,1,1,person,1698058921880017,1698058953359990,788,31.56,6,2,4,vrus,010,1.630128,102,ok
1480,20231023_105950/009,imptc_set_04.tar.gz,0187_20231023_105950,vrus,009,5.0,1,1,person,1698058861160005,1698058889399999,707,28.32,6,6,0,vrus,001,0.808009,643,ok
1481,20231023_105950/011,imptc_set_04.tar.gz,0187_20231023_105950,vrus,011,5.0,1,1,person,1698058862119996,1698058883600014,538,21.56,5,4,1,vrus,002,1.966169,140,ok
1482,20231023_105950/012,imptc_set_04.tar.gz,0187_20231023_105950,vrus,012,5.0,1,1,bicycle,1698058918280002,1698058934560005,408,16.36,4,0,4,vehicles,1058,2.843124,13,ok
1483,20231023_105950/013,imptc_set_04.tar.gz,0187_20231023_105950,vrus,013,5.0,1,1,bicycle,1698058921199984,1698058935680002,363,14.56,2,2,0,vrus,003,2.085533,91,ok
1484,20231023_105950/014,imptc_set_04.tar.gz,0187_20231023_105950,vrus,014,5.0,1,1,bicycle,1698058795600014,1698058809399999,346,13.88,1,1,0,vrus,005,0.894585,92,ok
1485,20231023_105950/015,imptc_set_04.tar.gz,0187_20231023_105950,vrus,015,5.0,1,1,person,1698058939680002,1698058953359990,343,13.76,2,2,0,vrus,003,1.638517,149,ok
1486,20231023_105950/016,imptc_set_04.tar.gz,0187_20231023_105950,vrus,016,5.0,1,1,person,1698058905119996,1698058916840008,294,11.8,0,0,0,,,,,ok
1487,20231023_105950/017,imptc_set_04.tar.gz,0187_20231023_105950,vrus,017,5.0,1,1,bicycle,1698058914760020,1698058925280002,264,10.6,2,2,0,vrus,000,2.354018,37,ok
1488,20231023_105950/019,imptc_set_04.tar.gz,0187_20231023_105950,vrus,019,5.0,1,1,person,1698058795560005,1698058804480017,224,9.0,0,0,0,,,,,ok
1489,20231023_105950/021,imptc_set_04.tar.gz,0187_20231023_105950,vrus,021,5.0,1,1,bicycle,1698058904480017,1698058912800029,209,8.4,4,3,1,vrus,006,2.66296,38,ok
1490,20231023_105950/022,imptc_set_04.tar.gz,0187_20231023_105950,vrus,022,5.0,1,1,bicycle,1698058821160005,1698058827199984,152,6.12,2,0,2,vehicles,1084,3.249511,27,ok
1491,20231023_105950/023,imptc_set_04.tar.gz,0187_20231023_105950,vrus,023,5.0,1,1,motorcycle,1698058825480017,1698058830640023,130,5.24,0,0,0,,,,,ok
1492,20231023_105950/024,imptc_set_04.tar.gz,0187_20231023_105950,vrus,024,5.0,1,1,motorcycle,1698058917840008,1698058921480017,92,3.72,1,0,1,vehicles,1056,4.94018,2,ok
1493,20231023_110247/000,imptc_set_04.tar.gz,0188_20231023_110247,vrus,000,5.0,1,1,person,1698058968199984,1698059032039978,1597,63.92,17,5,12,vrus,004,0.006155,799,ok
1494,20231023_110247/001,imptc_set_04.tar.gz,0188_20231023_110247,vrus,001,5.0,1,1,person,1698058968199984,1698059013280002,1128,45.16,5,1,4,vehicles,1028,3.008787,267,ok
1495,20231023_110247/002,imptc_set_04.tar.gz,0188_20231023_110247,vrus,002,5.0,1,1,person,1698058989680002,1698059030720011,1027,41.12,1,1,0,vrus,005,3.614478,329,ok
1496,20231023_110247/003,imptc_set_04.tar.gz,0188_20231023_110247,vrus,003,5.0,1,1,stroller,1698058968199984,1698059003000000,871,34.88,11,4,7,vrus,007,1.171655,207,ok
1497,20231023_110247/005,imptc_set_04.tar.gz,0188_20231023_110247,vrus,005,5.0,1,1,bicycle,1698059006239993,1698059034039978,696,27.88,1,1,0,vrus,002,3.614478,329,ok
1498,20231023_110247/006,imptc_set_04.tar.gz,0188_20231023_110247,vrus,006,5.0,1,1,person,1698058981680002,1698058997239993,390,15.64,5,2,3,vrus,000,0.241296,390,ok
1499,20231023_110247/007,imptc_set_04.tar.gz,0188_20231023_110247,vrus,007,5.0,1,1,person,1698058968199984,1698058983399999,381,15.28,3,2,1,vrus,003,1.171655,207,ok
1500,20231023_110247/009,imptc_set_04.tar.gz,0188_20231023_110247,vrus,009,5.0,1,1,person,1698058968440008,1698058981359990,324,13.0,2,2,0,vrus,000,2.128932,324,ok
1501,20231023_110247/010,imptc_set_04.tar.gz,0188_20231023_110247,vrus,010,5.0,1,1,person,1698058968440008,1698058981320011,323,12.96,2,2,0,vrus,000,1.261177,323,ok
1502,20231023_110247/011,imptc_set_04.tar.gz,0188_20231023_110247,vrus,011,5.0,1,1,person,1698059024960035,1698059034039978,228,9.16,0,0,0,,,,,ok
1503,20231023_110247/012,imptc_set_04.tar.gz,0188_20231023_110247,vrus,012,5.0,1,1,motorcycle,1698058993800029,1698058998680002,123,4.96,0,0,0,,,,,ok
1504,20231023_110404/000,imptc_set_04.tar.gz,0189_20231023_110404,vrus,000,5.0,1,1,person,1698059072880017,1698059193199984,3009,120.4,23,14,9,vrus,001,1.181318,1927,ok
1505,20231023_110404/001,imptc_set_04.tar.gz,0189_20231023_110404,vrus,001,5.0,1,1,person,1698059077800029,1698059181239993,2587,103.52,12,12,0,vrus,002,1.144367,2370,ok
1506,20231023_110404/002,imptc_set_04.tar.gz,0189_20231023_110404,vrus,002,5.0,1,1,person,1698059086480017,1698059183039978,2415,96.64,11,10,1,vrus,001,1.144367,2370,ok
1507,20231023_110404/003,imptc_set_04.tar.gz,0189_20231023_110404,vrus,003,5.0,1,1,person,1698059095079987,1698059168399999,1834,73.4,22,9,13,vrus,001,1.633542,1834,ok
1508,20231023_110404/005,imptc_set_04.tar.gz,0189_20231023_110404,vrus,005,5.0,1,1,person,1698059087079987,1698059151000000,1599,64.0,23,13,10,vrus,001,0.315992,1599,ok
1509,20231023_110404/006,imptc_set_04.tar.gz,0189_20231023_110404,vrus,006,5.0,1,1,person,1698059044840008,1698059094640023,1246,49.88,15,10,5,vrus,002,1.993044,196,ok
1510,20231023_110404/008,imptc_set_04.tar.gz,0189_20231023_110404,vrus,008,5.0,1,1,person,1698059052359990,1698059094440008,1053,42.16,12,8,4,vrus,013,1.285344,633,ok
1511,20231023_110404/009,imptc_set_04.tar.gz,0189_20231023_110404,vrus,009,5.0,1,1,person,1698059155160005,1698059192600014,937,37.52,1,1,0,vrus,018,0.904175,69,ok
1512,20231023_110404/010,imptc_set_04.tar.gz,0189_20231023_110404,vrus,010,5.0,1,1,person,1698059160399999,1698059193800029,836,33.48,2,1,1,vrus,014,0.119538,522,ok
1513,20231023_110404/011,imptc_set_04.tar.gz,0189_20231023_110404,vrus,011,5.0,1,1,person,1698059094640023,1698059126560005,799,32.0,19,9,10,vrus,003,0.871273,114,ok
1514,20231023_110404/012,imptc_set_04.tar.gz,0189_20231023_110404,vrus,012,5.0,1,1,bicycle,1698059044840008,1698059072800029,700,28.04,4,2,2,vehicles,1055,4.663635,263,ok
1515,20231023_110404/013,imptc_set_04.tar.gz,0189_20231023_110404,vrus,013,5.0,1,1,person,1698059068079987,1698059094239993,655,26.24,12,9,3,vrus,008,1.285344,633,ok
1516,20231023_110404/014,imptc_set_04.tar.gz,0189_20231023_110404,vrus,014,5.0,1,1,person,1698059158960035,1698059181239993,558,22.36,1,1,0,vrus,010,0.119538,522,ok
1517,20231023_110404/015,imptc_set_04.tar.gz,0189_20231023_110404,vrus,015,5.0,1,1,person,1698059084519996,1698059106079987,540,21.64,9,8,1,vrus,001,1.870784,363,ok
1518,20231023_110404/016,imptc_set_04.tar.gz,0189_20231023_110404,vrus,016,5.0,1,1,bicycle,1698059177079987,1698059198640023,540,21.64,5,0,5,vehicles,1087,3.677355,17,ok
1519,20231023_110404/017,imptc_set_04.tar.gz,0189_20231023_110404,vrus,017,5.0,1,1,person,1698059112480017,1698059132800029,509,20.4,2,0,2,vehicles,1053,4.565292,8,ok
1520,20231023_110404/018,imptc_set_04.tar.gz,0189_20231023_110404,vrus,018,5.0,1,1,bicycle,1698059177280002,1698059195960035,468,18.76,2,2,0,vrus,000,3.255598,145,ok
1521,20231023_110404/019,imptc_set_04.tar.gz,0189_20231023_110404,vrus,019,5.0,1,1,person,1698059096560005,1698059109760020,331,13.28,17,8,9,vrus,005,1.496312,105,ok
1522,20231023_110404/020,imptc_set_04.tar.gz,0189_20231023_110404,vrus,020,5.0,1,1,person,1698059111320011,1698059121079987,245,9.84,1,0,1,vehicles,1095,4.500516,20,ok
1523,20231023_110404/021,imptc_set_04.tar.gz,0189_20231023_110404,vrus,021,5.0,1,1,bicycle,1698059124960035,1698059134640023,243,9.76,1,0,1,vehicles,1097,3.157994,56,ok
1524,20231023_110404/022,imptc_set_04.tar.gz,0189_20231023_110404,vrus,022,5.0,1,1,person,1698059147519996,1698059156840008,234,9.4,0,0,0,,,,,ok
1525,20231023_110404/023,imptc_set_04.tar.gz,0189_20231023_110404,vrus,023,5.0,1,1,bicycle,1698059087199984,1698059096000000,221,8.88,7,6,1,vrus,008,2.260097,36,ok
1526,20231023_110404/024,imptc_set_04.tar.gz,0189_20231023_110404,vrus,024,5.0,1,1,bicycle,1698059080480017,1698059088320011,197,7.92,0,0,0,,,,,ok
1527,20231023_110404/025,imptc_set_04.tar.gz,0189_20231023_110404,vrus,025,5.0,1,1,motorcycle,1698059063320011,1698059069359990,152,6.12,2,2,0,vrus,008,2.384919,43,ok
1528,20231023_110404/026,imptc_set_04.tar.gz,0189_20231023_110404,vrus,026,5.0,1,1,motorcycle,1698059180000000,1698059185119996,129,5.2,1,0,1,vehicles,1091,3.218654,20,ok
1529,20231023_110404/027,imptc_set_04.tar.gz,0189_20231023_110404,vrus,027,5.0,1,1,bicycle,1698059045320011,1698059050079987,120,4.84,1,0,1,vehicles,1055,4.367115,21,ok
1530,20231023_110404/028,imptc_set_04.tar.gz,0189_20231023_110404,vrus,028,5.0,1,1,motorcycle,1698059058280002,1698059061480017,81,3.28,1,1,0,vrus,012,3.35306,54,ok
1531,20231023_110920/000,imptc_set_04.tar.gz,0190_20231023_110920,vrus,000,5.0,1,1,stroller,1698059364320011,1698059421359990,1427,57.12,2,1,1,vrus,002,1.19967,107,ok
1532,20231023_110920/001,imptc_set_04.tar.gz,0190_20231023_110920,vrus,001,5.0,1,1,person,1698059400399999,1698059456600014,1406,56.28,7,1,6,vrus,003,0.024596,1236,ok
1533,20231023_110920/002,imptc_set_04.tar.gz,0190_20231023_110920,vrus,002,5.0,1,1,person,1698059403600014,1698059457920026,1359,54.4,5,2,3,vrus,000,1.19967,107,ok
1534,20231023_110920/003,imptc_set_04.tar.gz,0190_20231023_110920,vrus,003,5.0,1,1,person,1698059398920026,1698059449800029,1273,50.96,7,1,6,vrus,001,0.024596,1236,ok
1535,20231023_110920/004,imptc_set_04.tar.gz,0190_20231023_110920,vrus,004,5.0,1,1,person,1698059365800029,1698059398280002,813,32.56,2,2,0,vrus,006,0.02622,398,ok
1536,20231023_110920/005,imptc_set_04.tar.gz,0190_20231023_110920,vrus,005,5.0,1,1,person,1698059360640023,1698059376519996,398,15.96,2,2,0,vrus,009,0.615056,250,ok
1537,20231023_110920/006,imptc_set_04.tar.gz,0190_20231023_110920,vrus,006,5.0,1,1,person,1698059371960035,1698059387840008,398,15.96,2,2,0,vrus,004,0.02622,398,ok
1538,20231023_110920/008,imptc_set_04.tar.gz,0190_20231023_110920,vrus,008,5.0,1,1,person,1698059374119996,1698059384840008,269,10.8,2,2,0,vrus,004,0.016435,269,ok
1539,20231023_110920/009,imptc_set_04.tar.gz,0190_20231023_110920,vrus,009,5.0,1,1,person,1698059366560005,1698059376519996,250,10.04,2,2,0,vrus,005,0.615056,250,ok
1540,20231023_110920/010,imptc_set_04.tar.gz,0190_20231023_110920,vrus,010,5.0,1,1,motorcycle,1698059420920026,1698059429519996,216,8.68,2,1,1,vehicles,1074,4.655367,81,ok
1541,20231023_110920/011,imptc_set_04.tar.gz,0190_20231023_110920,vrus,011,5.0,1,1,motorcycle,1698059375039978,1698059379840008,121,4.88,0,0,0,,,,,ok
1542,20231023_111157/000,imptc_set_04.tar.gz,0191_20231023_111157,vrus,000,5.0,1,1,bicycle,1698059517880017,1698059631680002,2846,113.88,22,9,13,vrus,003,1.738963,1110,ok
1543,20231023_111157/001,imptc_set_04.tar.gz,0191_20231023_111157,vrus,001,5.0,1,1,person,1698059517880017,1698059622600014,2619,104.8,22,7,15,vrus,002,2.556627,1315,ok
1544,20231023_111157/002,imptc_set_04.tar.gz,0191_20231023_111157,vrus,002,5.0,1,1,bicycle,1698059546079987,1698059606079987,1501,60.08,8,6,2,vrus,001,2.556627,1315,ok
1545,20231023_111157/004,imptc_set_04.tar.gz,0191_20231023_111157,vrus,004,5.0,1,1,person,1698059544840008,1698059580199984,885,35.44,6,1,5,vrus,000,1.488054,153,ok
1546,20231023_111157/005,imptc_set_04.tar.gz,0191_20231023_111157,vrus,005,5.0,1,1,person,1698059523640023,1698059553280002,742,29.72,1,1,0,vrus,000,1.729929,178,ok
1547,20231023_111157/006,imptc_set_04.tar.gz,0191_20231023_111157,vrus,006,5.0,1,1,person,1698059593399999,1698059620440008,677,27.12,8,7,1,vrus,008,0.479315,477,ok
1548,20231023_111157/007,imptc_set_04.tar.gz,0191_20231023_111157,vrus,007,5.0,1,1,person,1698059527359990,1698059551880017,614,24.6,0,0,0,,,,,ok
1549,20231023_111157/008,imptc_set_04.tar.gz,0191_20231023_111157,vrus,008,5.0,1,1,person,1698059588399999,1698059612440008,602,24.12,5,5,0,vrus,006,0.479315,477,ok
1550,20231023_111157/009,imptc_set_04.tar.gz,0191_20231023_111157,vrus,009,5.0,1,1,person,1698059604480017,1698059626119996,542,21.72,8,6,2,vrus,006,0.995036,400,ok
1551,20231023_111157/011,imptc_set_04.tar.gz,0191_20231023_111157,vrus,011,5.0,1,1,bicycle,1698059605720011,1698059624160005,462,18.52,1,0,1,vehicles,1082,1.846765,49,ok
1552,20231023_111157/012,imptc_set_04.tar.gz,0191_20231023_111157,vrus,012,5.0,1,1,person,1698059612560005,1698059630680002,454,18.2,5,3,2,vrus,009,0.622449,340,ok
1553,20231023_111157/013,imptc_set_04.tar.gz,0191_20231023_111157,vrus,013,5.0,1,1,person,1698059593440008,1698059610359990,424,17.0,5,5,0,vrus,008,0.288491,424,ok
1554,20231023_111157/014,imptc_set_04.tar.gz,0191_20231023_111157,vrus,014,5.0,1,1,bicycle,1698059557079987,1698059568239993,280,11.24,0,0,0,,,,,ok
1555,20231023_111157/015,imptc_set_04.tar.gz,0191_20231023_111157,vrus,015,5.0,1,1,person,1698059552399999,1698059560920026,214,8.6,0,0,0,,,,,ok
1556,20231023_111157/016,imptc_set_04.tar.gz,0191_20231023_111157,vrus,016,5.0,1,1,bicycle,1698059602640023,1698059611160005,214,8.6,2,2,0,vrus,000,3.906228,84,ok
1557,20231023_111157/017,imptc_set_04.tar.gz,0191_20231023_111157,vrus,017,5.0,1,1,bicycle,1698059633480017,1698059640199984,169,6.8,0,0,0,,,,,ok
1558,20231023_111453/000,imptc_set_04.tar.gz,0192_20231023_111453,vrus,000,5.0,1,1,bicycle,1698059706079987,1698059772640023,1665,66.64,7,3,4,vehicles,1043,3.41217,1661,ok
1559,20231023_111453/001,imptc_set_04.tar.gz,0192_20231023_111453,vrus,001,5.0,1,1,person,1698059711920026,1698059761199984,1233,49.36,12,2,10,vehicles,1043,1.687316,196,ok
1560,20231023_111453/002,imptc_set_04.tar.gz,0192_20231023_111453,vrus,002,5.0,1,1,bicycle,1698059735519996,1698059770399999,873,34.96,4,2,2,vrus,001,4.074271,51,ok
1561,20231023_111453/003,imptc_set_04.tar.gz,0192_20231023_111453,vrus,003,5.0,1,1,person,1698059694119996,1698059718760020,617,24.72,2,1,1,vehicles,1043,1.386867,138,ok
1562,20231023_111453/004,imptc_set_04.tar.gz,0192_20231023_111453,vrus,004,5.0,1,1,person,1698059720960035,1698059743800029,572,22.92,2,1,1,vehicles,1043,1.490911,142,ok
1563,20231023_111453/005,imptc_set_04.tar.gz,0192_20231023_111453,vrus,005,5.0,1,1,person,1698059719440008,1698059742039978,566,22.68,2,1,1,vehicles,1044,4.792779,44,ok
1564,20231023_111453/006,imptc_set_04.tar.gz,0192_20231023_111453,vrus,006,5.0,1,1,person,1698059694119996,1698059707640023,339,13.6,0,0,0,,,,,ok
1565,20231023_111453/007,imptc_set_04.tar.gz,0192_20231023_111453,vrus,007,5.0,1,1,motorcycle,1698059729680002,1698059737600014,199,8.0,0,0,0,,,,,ok
1566,20231023_133332/000,imptc_set_04.tar.gz,0193_20231023_133332,vrus,000,5.0,1,1,person,1698068014440035,1698068088520035,1853,74.16,15,10,5,vrus,002,5.5e-05,1471,ok
1567,20231023_133332/001,imptc_set_04.tar.gz,0193_20231023_133332,vrus,001,5.0,1,1,person,1698068048640035,1698068112840035,1606,64.28,6,2,4,vrus,003,0.62917,181,ok
1568,20231023_133332/002,imptc_set_04.tar.gz,0193_20231023_133332,vrus,002,5.0,1,1,person,1698068014440035,1698068073240035,1471,58.88,14,10,4,vrus,000,5.5e-05,1471,ok
1569,20231023_133332/003,imptc_set_04.tar.gz,0193_20231023_133332,vrus,003,5.0,1,1,person,1698068085640035,1698068143320035,1443,57.76,16,5,11,vrus,010,0.747673,701,ok
1570,20231023_133332/004,imptc_set_04.tar.gz,0193_20231023_133332,vrus,004,5.0,1,1,person,1698068035000035,1698068091960035,1425,57.04,12,9,3,vrus,000,2.306413,1339,ok
1571,20231023_133332/005,imptc_set_04.tar.gz,0193_20231023_133332,vrus,005,5.0,1,1,person,1698068039200035,1698068094840035,1392,55.72,10,8,2,vrus,004,2.303853,1320,ok
1572,20231023_133332/006,imptc_set_04.tar.gz,0193_20231023_133332,vrus,006,5.0,1,1,person,1698068013200035,1698068055120035,1049,42.0,10,8,2,vrus,000,0.717117,191,ok
1573,20231023_133332/007,imptc_set_04.tar.gz,0193_20231023_133332,vrus,007,5.0,1,1,person,1698068013200035,1698068045920035,819,32.8,9,5,4,vrus,019,0.094541,429,ok
1574,20231023_133332/008,imptc_set_04.tar.gz,0193_20231023_133332,vrus,008,5.0,1,1,bicycle,1698068113920035,1698068143320035,736,29.48,3,0,3,vehicles,1093,4.000916,16,ok
1575,20231023_133332/009,imptc_set_04.tar.gz,0193_20231023_133332,vrus,009,5.0,1,1,person,1698068067880035,1698068097200035,734,29.4,6,6,0,vrus,005,2.08895,675,ok
1576,20231023_133332/010,imptc_set_04.tar.gz,0193_20231023_133332,vrus,010,5.0,1,1,person,1698068114000035,1698068143320035,734,29.4,10,5,5,vrus,003,0.747673,701,ok
1577,20231023_133332/011,imptc_set_04.tar.gz,0193_20231023_133332,vrus,011,5.0,1,1,person,1698068108120035,1698068137400035,733,29.36,3,3,0,vrus,010,3.407759,79,ok
1578,20231023_133332/012,imptc_set_04.tar.gz,0193_20231023_133332,vrus,012,5.0,1,1,person,1698068039480035,1698068067080035,691,27.68,7,5,2,vrus,002,0.745057,691,ok
1579,20231023_133332/013,imptc_set_04.tar.gz,0193_20231023_133332,vrus,013,5.0,1,1,person,1698068116360035,1698068143320035,675,27.04,7,5,2,vrus,010,0.930297,143,ok
1580,20231023_133332/014,imptc_set_04.tar.gz,0193_20231023_133332,vrus,014,5.0,1,1,person,1698068037520035,1698068062160035,617,24.72,3,2,1,vrus,001,1.066437,92,ok
1581,20231023_133332/015,imptc_set_04.tar.gz,0193_20231023_133332,vrus,015,5.0,1,1,person,1698068090000035,1698068113640035,592,23.72,5,5,0,vrus,009,1.156195,77,ok
1582,20231023_133332/016,imptc_set_04.tar.gz,0193_20231023_133332,vrus,016,5.0,1,1,person,1698068121000035,1698068143320035,559,22.4,4,4,0,vrus,023,0.39589,395,ok
1583,20231023_133332/017,imptc_set_04.tar.gz,0193_20231023_133332,vrus,017,5.0,1,1,person,1698068113440035,1698068135040035,541,21.68,1,0,1,vehicles,1109,4.040899,97,ok
1584,20231023_133332/019,imptc_set_04.tar.gz,0193_20231023_133332,vrus,019,5.0,1,1,person,1698068017960035,1698068035080035,429,17.2,7,5,2,vrus,007,0.094541,429,ok
1585,20231023_133332/020,imptc_set_04.tar.gz,0193_20231023_133332,vrus,020,5.0,1,1,person,1698068073160035,1698068090040035,423,16.96,6,6,0,vrus,005,0.705503,423,ok
1586,20231023_133332/021,imptc_set_04.tar.gz,0193_20231023_133332,vrus,021,5.0,1,1,person,1698068019720035,1698068036200035,413,16.56,6,5,1,vrus,007,0.189985,413,ok
1587,20231023_133332/022,imptc_set_04.tar.gz,0193_20231023_133332,vrus,022,5.0,1,1,bicycle,1698068018920035,1698068035320035,411,16.48,2,0,2,vehicles,1008,2.553866,42,ok
1588,20231023_133332/023,imptc_set_04.tar.gz,0193_20231023_133332,vrus,023,5.0,1,1,person,1698068127560035,1698068143320035,395,15.84,4,4,0,vrus,016,0.39589,395,ok
1589,20231023_133332/024,imptc_set_04.tar.gz,0193_20231023_133332,vrus,024,5.0,1,1,bicycle,1698068102280035,1698068113080035,271,10.88,2,1,1,vehicles,1066,2.290207,115,ok
1590,20231023_133332/025,imptc_set_04.tar.gz,0193_20231023_133332,vrus,025,5.0,1,1,person,1698068061040035,1698068070720035,243,9.76,0,0,0,,,,,ok
1591,20231023_133332/026,imptc_set_04.tar.gz,0193_20231023_133332,vrus,026,5.0,1,1,person,1698068120080035,1698068128760035,218,8.76,1,0,1,vehicles,1109,1.9752,101,ok
1592,20231023_133332/027,imptc_set_04.tar.gz,0193_20231023_133332,vrus,027,5.0,1,1,person,1698068134640035,1698068143240035,216,8.68,1,1,0,vrus,011,1.218348,63,ok
1593,20231023_133332/028,imptc_set_04.tar.gz,0193_20231023_133332,vrus,028,5.0,1,1,person,1698068028400035,1698068036400035,201,8.08,0,0,0,,,,,ok
1594,20231023_133332/029,imptc_set_04.tar.gz,0193_20231023_133332,vrus,029,5.0,1,1,person,1698068071760035,1698068079760035,201,8.08,0,0,0,,,,,ok
1595,20231023_133710/000,imptc_set_04.tar.gz,0194_20231023_133710,vrus,000,5.0,1,1,bicycle,1698068275080035,1698068328440035,1335,53.44,15,4,11,vrus,003,1.941989,846,ok
1596,20231023_133710/001,imptc_set_04.tar.gz,0194_20231023_133710,vrus,001,5.0,1,1,person,1698068277000035,1698068328440035,1287,51.52,14,3,11,vehicles,1062,1.687987,1050,ok
1597,20231023_133710/002,imptc_set_04.tar.gz,0194_20231023_133710,vrus,002,5.0,1,1,person,1698068231440035,1698068277880035,1162,46.52,3,2,1,vrus,004,1.492879,411,ok
1598,20231023_133710/003,imptc_set_04.tar.gz,0194_20231023_133710,vrus,003,5.0,1,1,person,1698068283920035,1698068328440035,1114,44.6,10,3,7,vrus,000,1.941989,846,ok
1599,20231023_133710/004,imptc_set_04.tar.gz,0194_20231023_133710,vrus,004,5.0,1,1,person,1698068231120035,1698068270880035,995,39.84,2,1,1,vrus,002,1.492879,411,ok
1600,20231023_133710/005,imptc_set_04.tar.gz,0194_20231023_133710,vrus,005,5.0,1,1,person,1698068292600035,1698068326640035,852,34.12,5,3,2,vrus,008,1.08851,163,ok
1601,20231023_133710/006,imptc_set_04.tar.gz,0194_20231023_133710,vrus,006,5.0,1,1,motorcycle,1698068248080035,1698068279800035,794,31.8,2,0,2,vehicles,1053,2.235503,565,ok
1602,20231023_133710/007,imptc_set_04.tar.gz,0194_20231023_133710,vrus,007,5.0,1,1,person,1698068265800035,1698068295840035,752,30.12,1,1,0,vrus,010,1.307709,84,ok
1603,20231023_133710/008,imptc_set_04.tar.gz,0194_20231023_133710,vrus,008,5.0,1,1,person,1698068299520035,1698068328440035,724,29.0,5,3,2,vrus,001,1.371307,699,ok
1604,20231023_133710/009,imptc_set_04.tar.gz,0194_20231023_133710,vrus,009,5.0,1,1,person,1698068257440035,1698068286040035,716,28.68,3,2,1,vrus,000,1.650341,60,ok
1605,20231023_133710/010,imptc_set_04.tar.gz,0194_20231023_133710,vrus,010,5.0,1,1,person,1698068273680035,1698068297320035,592,23.72,3,3,0,vrus,007,1.307709,84,ok
